url_length,has_https,has_ip_address,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at_symbols,num_ampersands,num_digits,domain_length,path_length,subdomain_count,has_suspicious_words,domain_age_days,alexa_rank,google_index,page_rank,dns_record,web_traffic,links_in_tags,links_pointing_to_page,statistical_report,label
120,1,0,4,3,1,4,1,2,0,0,2,40,82,2,0,2001,782975,1,5,1,58786,46,147,0,1
82,1,1,2,0,2,7,0,2,0,1,7,42,24,1,0,3628,267438,0,7,1,71735,3,190,0,1
124,1,1,4,4,1,6,1,4,0,3,15,3,98,3,0,1580,510,1,9,1,91202,20,379,0,0
29,1,0,1,4,1,4,0,1,0,3,0,14,64,4,1,430,720234,1,7,1,34549,21,256,0,0
34,1,0,5,1,1,4,2,1,0,0,11,35,56,4,0,1306,3699,1,8,1,18808,9,371,0,0
28,1,0,3,0,1,5,2,1,0,3,12,46,27,4,0,1885,758117,0,3,1,92043,19,192,0,0
14,1,0,9,4,1,1,1,3,0,1,14,48,17,4,0,437,960457,1,6,1,66202,11,195,0,0
84,1,0,4,4,0,1,0,2,0,2,2,39,62,3,0,3620,301337,1,9,1,54118,1,204,0,0
137,1,0,6,2,0,4,2,2,0,2,8,14,17,1,0,802,638161,1,8,1,44202,26,261,0,0
81,1,0,9,1,0,1,1,2,0,3,5,23,23,2,1,146,486457,1,1,1,6094,20,484,0,1
164,1,0,2,1,1,4,2,0,0,1,4,4,50,2,0,1982,326599,0,6,1,37618,25,181,0,0
49,1,0,7,1,0,7,1,0,0,3,2,8,28,4,0,436,484141,0,7,1,62651,28,19,0,0
35,1,0,3,4,0,5,0,0,0,1,19,4,18,2,1,2409,878319,1,6,1,13796,15,476,1,0
36,0,0,1,3,0,4,1,3,0,0,11,25,30,4,0,3368,704132,1,3,1,12402,34,137,0,0
199,1,0,9,4,1,2,2,2,0,0,7,37,94,3,0,1782,264951,1,1,1,49523,42,291,0,0
92,1,0,9,4,2,3,1,1,0,0,13,49,85,1,1,1981,37475,1,2,1,68623,6,338,0,1
137,0,0,4,0,2,5,2,1,0,0,16,45,28,0,1,101,329893,1,4,1,61451,47,8,1,1
187,1,1,9,1,0,6,0,4,0,2,13,40,19,3,1,3203,885862,1,7,1,4645,9,301,1,1
179,1,0,7,1,1,2,2,0,0,0,16,19,65,2,0,3522,858011,1,4,0,27006,3,349,0,1
166,1,0,4,2,2,2,2,3,0,0,0,7,67,0,0,1737,445050,0,6,1,35238,9,278,1,0
176,1,0,2,1,0,7,0,4,0,1,3,12,45,2,0,374,446118,1,6,1,61294,36,346,0,0
197,1,0,5,4,1,3,0,3,0,3,17,13,18,3,0,3146,363139,1,9,1,24480,12,476,0,0
178,0,0,8,0,2,2,1,1,0,2,0,42,6,2,0,2092,720125,1,0,1,94869,40,437,0,0
42,1,0,6,2,2,3,0,2,0,1,9,33,41,2,0,411,112187,1,1,1,78625,19,452,0,0
106,0,0,5,4,1,4,2,1,0,3,6,5,15,1,0,487,863797,1,7,0,84673,6,217,0,1
120,0,0,4,4,2,5,1,1,0,0,17,25,51,2,1,2371,744196,1,7,1,53171,1,304,0,1
25,0,0,6,2,0,5,0,0,0,3,9,33,32,3,1,945,194950,1,1,1,87201,18,10,1,1
32,0,0,3,4,0,5,2,1,0,2,5,40,38,2,1,166,941431,1,5,1,77042,41,135,1,1
144,1,0,2,4,1,7,0,3,1,0,2,35,42,1,0,3458,297558,1,4,1,45077,7,26,1,0
35,1,0,1,0,1,3,2,2,0,0,4,25,83,1,0,3617,404271,1,3,1,45616,34,269,0,0
105,1,0,9,0,0,3,0,0,0,3,8,49,45,2,0,2926,496808,0,6,1,61137,24,389,1,1
21,1,0,1,0,1,2,1,4,0,2,2,26,3,3,0,3284,366422,1,8,0,38467,45,309,0,0
81,1,0,4,1,2,5,1,1,0,1,14,19,14,1,0,2584,367123,1,4,1,27563,22,280,0,0
142,1,0,6,2,2,2,1,0,1,3,15,10,42,1,0,2860,170923,1,1,1,32949,29,244,0,0
115,1,0,9,0,2,4,2,0,0,3,7,36,29,1,1,2114,957786,1,7,1,87826,7,169,0,1
126,1,0,4,4,2,2,1,0,0,1,9,17,38,2,0,1232,610087,1,5,1,52382,41,93,1,0
186,1,0,7,1,1,5,1,3,0,0,10,18,42,1,1,1533,370880,1,9,0,36550,16,147,0,1
35,0,0,7,2,2,3,1,4,0,3,17,29,13,2,0,2646,734028,0,0,1,75792,17,355,0,1
142,1,0,6,0,1,2,2,0,0,1,3,29,69,2,0,3216,408202,1,7,1,46102,30,60,0,0
31,1,0,9,0,0,2,1,3,1,3,2,19,85,2,0,2644,944128,1,5,0,78981,49,120,0,0
22,1,0,7,2,2,3,1,4,0,2,7,24,17,2,0,462,612684,1,2,0,14964,15,298,0,0
165,1,0,3,0,1,3,0,2,0,3,11,23,45,3,0,3186,270389,1,0,1,51445,15,261,0,0
170,0,0,6,2,0,5,2,3,0,1,1,7,78,4,1,760,828287,1,1,1,49338,35,62,0,1
116,0,0,7,2,2,4,1,0,0,3,3,40,20,3,1,2833,588977,1,4,1,33298,17,134,0,1
32,1,0,7,4,2,6,1,1,0,3,11,31,99,2,0,1333,626795,0,0,1,36067,36,360,0,0
106,1,0,6,2,2,5,1,3,1,3,16,8,75,0,0,2124,911347,1,4,1,40163,31,413,0,1
27,1,0,3,3,1,2,0,2,0,2,14,13,90,2,0,2431,584775,1,4,1,17640,33,351,0,0
126,1,0,6,0,1,5,0,4,0,2,4,28,60,0,0,2865,176481,1,9,1,51790,36,456,0,0
39,0,0,2,4,0,5,0,2,0,2,15,42,74,0,0,570,791870,1,1,0,91740,34,435,0,0
35,1,0,1,1,2,3,1,4,0,0,18,17,94,2,0,1038,844322,1,7,1,4645,11,138,0,0
153,1,0,8,3,0,4,2,3,0,2,16,38,64,4,0,180,638743,1,4,1,90634,4,175,0,0
48,1,0,3,2,1,6,2,4,0,3,9,10,24,2,0,952,913410,1,1,0,62946,30,10,0,0
170,0,1,8,1,2,4,0,0,1,3,5,35,88,2,0,843,363687,1,2,1,49407,49,78,1,1
163,1,0,3,1,0,5,1,3,0,2,19,38,80,2,0,2413,595465,1,1,1,93512,22,199,0,0
185,1,0,2,1,2,3,2,1,0,1,4,26,70,0,1,969,834594,1,6,1,77931,42,410,0,0
175,0,0,8,1,1,3,1,2,0,0,2,10,31,4,0,3510,990385,1,0,1,78697,48,24,0,1
139,1,0,3,4,0,7,0,2,0,3,3,34,47,4,0,3388,770728,1,1,1,93159,29,454,0,0
122,1,1,8,4,2,2,0,3,0,1,9,26,88,1,0,1718,156660,1,6,0,78599,36,211,0,1
143,0,0,2,1,2,1,1,1,0,2,2,21,81,2,0,887,257955,0,1,1,24313,29,79,0,0
55,1,0,4,3,2,2,2,3,1,3,11,37,34,2,0,2380,778731,1,1,1,30967,32,425,0,0
59,0,0,9,0,0,6,2,0,0,0,14,25,89,2,0,3393,799660,0,7,1,26762,16,181,0,1
175,1,0,1,0,1,7,0,0,0,1,12,34,75,3,1,1133,305705,1,3,1,6972,36,341,0,0
115,1,0,2,4,1,2,1,1,0,1,3,49,77,2,0,2577,632077,1,8,1,95816,3,356,1,0
155,1,0,2,3,0,2,0,3,0,0,7,27,7,4,0,353,998627,1,2,1,26197,47,437,0,0
164,0,0,9,3,2,1,2,1,0,0,7,19,21,0,0,307,8062,1,0,1,81676,6,199,0,1
178,1,0,5,2,0,3,1,1,0,2,11,3,75,2,0,161,302837,1,5,1,3577,0,159,1,1
81,1,0,4,4,0,3,1,0,0,1,13,43,31,2,0,2452,657943,1,8,1,7114,35,272,0,1
83,0,0,4,3,1,4,0,0,0,1,8,44,45,2,0,2730,431976,1,5,0,81686,10,241,1,1
26,1,0,7,3,0,4,1,1,0,3,5,41,12,1,0,2504,843568,1,8,1,28491,25,166,0,0
199,0,1,3,0,2,5,1,1,0,1,8,44,32,1,0,786,928375,1,4,1,47654,6,80,0,1
166,1,0,9,3,1,6,1,4,0,0,7,44,0,3,0,1161,503048,0,0,1,30846,8,287,0,1
195,1,0,5,3,1,5,1,0,0,2,6,19,91,0,0,2081,998316,0,7,0,9866,45,116,0,1
79,1,0,9,1,2,5,0,1,0,2,7,46,66,2,0,1229,571078,1,3,1,68889,4,122,1,0
159,1,0,1,0,0,4,1,4,0,1,3,19,79,0,1,2611,719273,1,1,1,54742,18,292,0,0
15,1,1,8,0,1,4,2,1,0,1,17,30,49,2,1,2029,310954,1,1,1,30709,42,346,0,1
35,0,0,2,1,0,2,0,4,0,2,2,27,31,0,0,1471,818420,1,7,1,44410,14,40,0,0
176,0,0,8,0,2,3,1,1,0,0,18,20,9,0,0,2311,757736,1,6,1,66426,48,415,0,1
149,0,0,4,2,1,4,0,3,0,3,3,41,0,1,0,2788,68514,0,5,1,52849,22,135,0,0
108,1,0,2,2,2,1,2,0,0,2,16,46,70,1,0,2464,961228,0,6,1,43478,30,244,0,1
151,1,0,2,4,1,2,1,1,0,0,10,33,46,2,0,1121,293607,0,6,0,88924,41,193,0,1
31,1,0,6,0,2,7,1,2,0,3,1,42,6,0,0,143,25449,1,3,1,78491,39,269,0,0
60,0,0,3,0,0,1,0,2,0,0,7,20,61,0,0,1983,284597,1,4,1,11720,33,372,0,0
160,1,0,3,2,2,1,0,4,1,0,19,49,51,4,0,1382,378799,1,1,1,78880,19,19,0,0
185,1,0,9,4,2,3,0,0,0,1,15,45,67,0,0,2586,709593,1,2,1,79984,19,247,0,0
113,1,0,5,4,2,1,0,4,0,3,9,14,3,4,0,3494,613553,1,5,1,1164,16,308,0,1
187,1,0,7,2,2,1,0,0,0,3,3,41,56,0,1,2784,237238,1,2,1,71130,22,401,0,1
98,1,0,5,2,2,6,1,2,0,3,19,17,88,3,0,3587,928644,0,6,1,31851,9,49,0,1
150,1,0,2,1,0,1,0,2,0,2,5,36,4,2,1,3172,597489,1,2,1,34854,16,106,0,1
147,1,1,8,4,0,1,0,4,0,0,14,39,70,1,1,3032,363344,1,8,1,19292,42,61,0,1
192,1,0,9,4,1,2,0,3,0,2,15,16,54,3,0,586,863615,1,4,1,40481,22,326,1,0
18,0,1,2,1,2,2,2,2,0,0,12,5,66,4,1,906,54572,1,0,1,96861,35,111,0,1
88,0,0,2,2,0,3,1,0,0,1,17,10,56,0,0,405,443390,1,3,1,53322,8,109,0,0
61,1,0,4,1,2,7,0,1,0,2,15,32,98,2,0,589,870922,1,1,1,63262,20,401,1,0
139,1,0,8,1,2,3,1,1,0,0,0,49,74,0,1,3238,157821,1,8,1,40945,1,23,0,0
162,1,0,5,3,1,6,1,1,0,0,14,39,75,2,0,2433,998805,1,9,1,78630,42,152,0,0
22,1,0,5,4,2,1,0,2,0,0,11,5,38,1,0,2401,217259,1,2,1,19105,41,369,0,0
60,1,0,7,2,0,5,2,3,0,0,11,20,79,1,0,2058,113195,1,4,1,17483,4,33,0,0
195,1,0,4,3,1,1,2,2,0,0,2,7,42,2,1,2871,437808,1,1,1,59116,40,370,1,0
43,0,0,9,3,1,1,1,0,0,1,0,3,70,0,1,236,476086,0,9,1,62823,11,147,1,1
44,1,0,4,3,1,6,0,2,0,2,7,18,84,4,1,3524,155502,1,8,1,90055,16,106,0,0
140,1,0,8,2,2,3,1,2,0,1,17,24,9,3,0,3378,818832,1,5,1,6358,44,487,0,1
129,0,0,3,1,1,4,1,2,0,3,11,38,81,4,1,2778,188266,0,8,1,78285,27,41,0,1
196,1,0,6,2,0,7,0,2,0,1,10,39,28,1,0,2257,252468,1,3,1,61121,41,304,0,0
79,1,0,1,4,0,3,2,0,0,2,9,45,25,1,0,991,986816,1,3,1,91410,9,139,0,0
185,0,1,7,4,1,2,1,2,0,1,3,48,29,0,0,2882,749023,1,3,1,82637,8,29,1,1
156,1,0,7,1,1,3,1,3,0,3,10,46,64,3,0,951,102414,1,3,1,14185,5,52,0,0
76,1,0,2,2,1,6,1,4,0,0,14,14,37,2,1,2161,811151,1,1,1,45213,13,334,0,0
112,0,1,5,1,2,4,1,0,0,2,2,39,14,1,1,2518,740597,1,4,1,25286,35,305,0,1
82,0,0,4,1,1,1,1,3,0,2,16,12,88,0,1,2943,830203,0,0,0,7405,26,470,0,1
125,1,0,9,2,1,4,0,1,0,1,7,37,18,4,0,2503,685324,1,1,1,43668,47,452,0,1
142,1,1,2,4,2,6,2,1,0,2,0,10,27,2,0,2861,763095,0,4,1,76054,45,298,0,1
76,1,1,3,2,1,6,0,0,0,3,6,19,96,3,0,3193,968738,1,8,0,50132,8,334,0,0
148,0,0,1,4,1,3,0,4,0,3,18,13,14,1,0,2633,285885,1,2,1,42912,31,154,0,0
130,1,0,5,0,0,5,0,2,0,3,2,27,77,3,0,1947,813576,1,6,1,20587,5,458,0,0
103,1,0,3,0,0,6,2,0,0,2,8,13,60,2,1,1047,769485,1,8,1,67534,31,300,0,1
138,1,0,4,0,0,2,0,2,0,3,12,23,37,1,0,2807,768323,0,7,1,67331,43,231,0,0
100,1,0,4,3,2,6,2,2,0,1,7,28,98,2,1,1239,309863,1,9,1,78452,11,260,0,1
101,0,1,6,4,0,4,1,1,0,2,18,34,31,1,0,919,721057,0,2,1,20816,43,355,0,1
72,1,0,7,4,0,6,1,4,0,0,11,19,77,2,0,2598,944816,0,3,1,29329,13,434,0,1
38,0,1,7,2,1,7,0,2,0,1,8,34,76,0,0,3202,396725,1,0,0,94351,48,234,0,1
21,1,0,8,4,2,7,1,0,0,0,5,12,40,0,0,101,508673,1,3,1,74970,39,394,1,1
86,0,0,3,2,1,3,1,1,0,3,2,21,84,4,0,2286,611892,1,1,1,82240,14,150,0,1
50,1,1,5,3,1,1,1,2,0,1,6,8,75,2,0,3523,608919,1,1,1,25520,9,440,0,0
139,1,0,6,2,2,3,0,1,0,2,3,11,14,4,0,1355,980668,0,2,1,34927,44,124,0,0
46,1,0,6,0,2,6,0,1,0,0,5,41,87,0,1,3140,294690,1,2,1,2544,25,183,0,1
182,1,0,8,2,1,6,2,0,0,0,1,15,83,1,0,248,17613,1,3,1,58660,0,102,0,0
185,1,0,5,2,1,1,1,0,0,3,18,17,62,2,1,1041,353815,0,0,1,89734,35,225,0,1
33,1,0,5,2,1,5,0,3,0,1,15,30,0,1,0,2533,654784,1,7,1,3842,19,300,0,0
108,1,0,1,4,2,2,1,2,1,1,9,3,42,1,0,3582,204751,1,3,1,53031,15,484,1,0
159,0,0,1,1,1,4,0,1,0,0,3,11,13,4,0,912,321012,1,5,1,68259,14,298,0,1
109,0,0,6,1,1,3,2,3,0,0,13,17,1,4,1,2904,776384,1,2,1,4989,1,155,0,1
148,1,0,5,1,0,3,2,0,0,0,6,28,7,0,0,3030,743579,1,6,1,618,33,367,0,1
67,0,0,6,4,0,4,0,4,0,2,1,27,10,1,0,1395,750211,1,1,1,10870,1,269,0,1
183,1,0,9,0,0,6,1,1,0,0,16,12,19,3,1,584,624109,1,2,1,4010,28,360,0,1
38,0,0,8,1,0,1,2,4,0,3,15,34,43,1,0,1640,488087,1,3,1,77804,38,128,1,0
172,1,0,7,1,0,2,0,4,0,2,6,39,58,0,1,1205,127758,1,2,1,74807,43,92,1,0
152,1,0,7,3,1,5,2,1,0,3,17,36,16,3,0,2645,232215,1,0,1,21378,9,0,0,0
69,0,0,6,3,1,7,0,3,0,1,14,43,11,1,1,1719,442675,1,5,1,63663,30,4,0,0
104,0,0,6,0,2,4,2,3,0,1,13,49,83,2,0,1638,281024,1,2,1,95150,45,305,0,0
51,1,0,1,2,2,7,0,1,0,3,5,47,73,1,0,540,241210,1,0,1,35266,13,108,0,0
52,1,0,7,2,2,2,2,2,1,0,12,9,20,4,0,3194,310758,1,7,1,47423,42,461,0,1
83,1,0,5,3,1,3,2,4,0,0,5,31,66,2,0,1916,765726,1,3,1,54261,28,333,0,0
186,1,0,7,3,0,2,0,3,0,0,1,35,3,4,1,1009,741702,1,4,1,1261,4,463,0,1
169,0,1,6,0,1,6,2,1,0,0,13,39,87,1,0,3646,273034,1,4,1,17165,32,160,0,1
73,0,1,8,0,1,5,0,0,0,1,8,39,53,3,0,1675,769412,1,8,1,60585,12,167,0,1
11,0,0,3,4,2,2,2,0,0,2,16,25,26,4,0,3245,598173,1,2,1,58660,49,293,0,0
161,1,0,8,2,2,6,2,1,0,1,9,32,94,4,1,3281,705583,1,2,0,5656,7,388,0,1
75,1,1,7,4,2,3,0,2,0,3,16,25,73,3,0,1679,654699,1,4,1,42531,8,216,0,1
175,0,0,1,1,2,5,2,0,0,0,1,22,67,3,0,2534,93623,1,8,0,41235,28,450,0,0
40,1,0,3,0,1,5,2,2,0,1,13,19,75,3,0,3357,668329,1,4,1,27779,29,91,1,0
124,1,0,4,2,2,5,0,1,0,1,2,41,78,3,1,1196,432740,1,8,1,52689,12,426,0,0
35,1,1,9,2,0,3,1,1,0,3,19,19,89,4,0,2964,407946,1,2,1,32120,4,5,0,0
38,1,0,6,4,1,1,0,4,0,0,3,3,33,0,0,1621,59896,1,7,1,30883,24,166,0,0
87,1,0,7,3,0,3,1,1,0,0,8,31,0,1,0,1135,876321,0,8,0,84090,44,249,0,1
34,1,0,5,3,1,1,2,2,0,2,12,28,58,2,0,3224,921263,1,7,1,1679,34,179,0,0
57,1,1,3,0,1,6,1,3,0,0,19,4,51,3,0,3525,718239,1,8,1,12043,28,260,0,0
74,1,0,5,3,2,1,1,0,0,3,6,47,44,1,1,376,636950,1,3,1,69979,12,490,0,0
190,1,0,7,1,0,7,0,0,0,3,12,37,17,1,0,1324,640297,1,5,0,78309,45,183,0,1
76,1,0,9,2,1,3,1,4,0,1,17,14,72,0,1,2616,830780,1,7,1,6520,41,304,0,1
99,1,0,9,3,0,6,1,3,1,2,19,12,49,0,0,284,678913,1,0,1,44029,26,325,0,0
155,1,0,8,0,1,2,2,2,0,2,18,15,33,4,0,2182,191660,1,8,0,50168,42,455,0,0
146,1,0,5,1,1,3,0,2,0,0,1,41,53,1,0,284,989617,1,9,1,81554,46,428,0,0
47,0,0,7,4,1,5,0,4,0,0,5,27,53,4,1,878,699272,1,4,1,88405,21,31,0,1
96,1,0,4,4,0,2,1,1,0,2,0,39,51,4,1,1338,976035,1,7,1,38287,19,57,0,1
158,1,0,5,1,1,4,2,3,1,3,9,8,29,1,1,1650,717969,1,2,1,89428,11,320,0,1
74,1,0,4,0,0,6,0,0,0,0,13,29,3,0,0,2824,627440,1,7,0,40668,1,286,1,0
158,1,0,3,4,0,4,2,3,0,3,2,16,52,4,0,1841,993995,0,9,0,38804,32,207,0,1
36,1,0,1,2,2,4,1,4,0,0,11,29,23,3,1,2068,369087,1,0,1,79303,13,304,0,0
115,1,0,5,2,0,5,1,1,0,0,4,24,49,0,0,788,370240,1,7,1,18261,10,231,0,0
132,1,0,2,0,1,7,0,3,0,2,19,38,44,2,1,378,384827,0,0,1,18276,27,421,0,0
53,1,0,6,0,1,6,1,1,0,0,0,9,60,4,1,1325,214817,0,9,1,18428,42,363,0,0
109,1,0,5,2,1,6,2,3,0,0,3,47,89,1,0,144,817347,1,2,1,39792,12,320,0,0
37,1,0,2,0,1,7,2,0,0,0,15,47,6,3,0,914,18885,1,5,1,26922,8,323,0,0
182,0,0,8,1,0,5,1,2,0,3,19,8,44,4,0,344,261271,1,7,1,11355,42,215,0,1
26,1,0,5,0,2,1,1,3,0,2,3,33,84,0,0,2037,114463,1,8,1,85105,27,342,0,0
136,0,1,2,2,0,6,2,2,0,1,18,19,77,0,1,2400,235886,1,2,1,69402,11,472,0,1
132,1,0,1,3,1,7,1,2,0,2,11,9,33,1,0,1564,659556,0,7,1,74003,28,166,0,1
177,0,0,2,0,0,5,1,2,0,3,2,15,9,1,0,3576,145691,1,8,1,98710,13,283,0,1
140,1,0,1,4,2,7,1,4,0,2,14,24,10,3,0,2520,295625,1,8,1,8200,37,61,0,0
85,0,0,3,1,2,6,2,0,0,0,16,17,44,2,0,692,645820,1,0,1,4162,22,73,0,0
55,1,0,3,1,2,1,1,2,0,2,10,45,48,2,0,943,58829,1,6,1,65152,45,68,0,0
167,1,0,1,1,2,4,2,0,0,3,15,33,39,0,0,861,14844,1,7,1,50982,34,132,0,1
78,0,1,7,4,2,3,0,3,0,0,18,13,50,0,0,3078,271894,1,9,1,58976,20,305,0,1
146,1,0,7,4,0,3,1,0,0,0,14,23,70,0,0,765,308902,1,7,1,62593,42,485,0,1
94,0,0,9,1,2,6,1,1,0,1,6,3,98,0,0,3361,185957,1,3,1,6640,28,426,0,0
20,1,0,5,1,2,5,1,2,0,0,8,45,27,3,0,3240,216923,0,9,1,65358,30,300,1,1
78,1,0,4,1,1,6,0,3,0,2,10,25,61,3,0,248,65832,1,7,1,61767,37,498,0,0
108,1,0,5,0,2,4,1,2,0,0,19,31,14,1,0,2184,432622,1,3,1,85488,30,156,0,1
100,1,0,8,4,0,6,2,2,0,2,14,3,37,4,1,560,437996,1,9,1,23069,9,134,0,0
168,1,0,8,2,1,4,1,3,0,3,0,30,48,0,0,96,64640,1,0,1,64737,4,301,1,1
170,0,0,4,0,0,1,2,3,0,3,7,41,0,4,0,228,91811,0,1,1,94445,45,444,0,0
176,1,0,8,2,1,7,2,4,0,2,18,10,49,2,0,2737,229021,1,0,0,5212,43,160,0,1
103,0,0,4,0,2,7,2,4,0,2,8,37,13,1,0,516,281179,1,5,1,31764,18,282,0,0
183,1,1,4,0,0,7,2,4,0,0,19,46,12,3,0,164,131726,0,0,1,53766,46,138,1,1
174,1,0,8,2,1,1,2,0,0,1,13,25,21,1,1,2781,531695,0,8,1,17859,39,422,0,1
124,0,0,2,1,0,4,1,1,0,1,10,20,56,1,0,334,566364,1,5,1,8828,45,134,0,0
197,0,0,4,2,1,6,1,1,1,2,6,22,84,1,1,270,633190,1,2,1,15931,23,301,0,1
40,0,0,1,3,2,7,1,0,0,3,5,10,40,2,0,1813,803732,1,0,1,88386,42,243,0,0
20,1,0,1,4,0,7,2,4,0,0,0,36,36,3,0,1600,15520,1,7,1,49880,47,388,0,0
96,1,0,8,3,0,5,0,1,0,3,15,21,81,2,0,307,933968,1,3,0,32913,35,91,0,1
130,1,0,4,0,0,5,1,4,0,0,3,19,72,4,0,1584,60649,1,6,0,98927,6,100,0,0
139,1,0,6,2,2,4,1,3,0,3,16,41,94,1,0,33,174458,1,5,1,26295,34,286,0,1
114,0,0,5,1,2,6,1,0,0,2,12,29,99,4,0,2980,710170,1,6,1,43201,1,156,0,1
36,1,0,6,1,1,6,2,4,0,3,3,20,4,4,0,1737,888856,1,9,1,66580,39,227,0,0
11,1,0,4,3,0,3,1,0,0,3,12,3,30,2,0,2755,373551,0,4,1,51690,29,222,0,0
112,1,0,4,3,1,3,2,2,0,1,16,34,64,4,0,2832,536620,1,0,1,6122,38,200,1,0
110,1,1,7,0,1,1,1,0,0,2,14,22,85,0,0,2099,106015,0,2,1,28347,43,377,0,1
30,1,0,1,4,2,6,1,0,0,3,16,6,56,3,0,2543,717496,1,3,1,36136,48,451,0,0
67,0,0,9,0,0,4,2,4,0,0,10,42,14,1,1,2242,601934,1,6,1,54920,24,1,0,1
142,1,0,3,1,2,3,2,0,0,3,19,31,89,0,0,634,548462,1,3,1,83947,40,98,1,0
189,1,0,4,2,0,5,1,2,0,0,9,7,28,4,0,619,249217,0,3,1,74754,5,123,0,0
182,1,0,9,3,1,2,2,3,1,3,18,38,53,3,0,2875,976778,0,7,1,57718,29,336,0,1
94,1,0,5,1,2,2,2,1,0,0,1,27,40,0,1,568,603714,1,3,1,88341,31,444,0,1
102,1,0,4,0,2,6,2,3,0,2,11,8,90,2,1,896,478872,1,7,1,87242,37,495,0,0
29,1,0,6,4,0,4,0,0,0,0,1,15,33,4,0,2259,696119,1,9,1,52042,10,236,0,0
70,1,0,1,2,1,1,2,2,0,3,2,19,84,0,0,1231,576024,1,4,1,77150,40,384,0,0
47,1,0,1,4,2,2,2,2,0,1,4,32,75,1,1,564,968867,1,0,1,78212,39,51,1,0
157,1,0,5,0,1,5,0,3,0,3,12,41,34,4,0,1747,331982,1,4,1,69041,28,467,0,0
34,1,0,5,0,2,5,2,4,0,0,1,14,54,3,0,3066,711144,1,0,1,15633,47,72,0,0
139,0,1,9,1,2,5,0,1,0,3,13,26,97,3,0,2244,133431,1,3,1,79113,32,485,0,0
130,1,0,1,2,2,2,1,0,0,3,17,6,32,0,1,2989,130674,1,1,1,18121,1,19,0,0
169,0,1,3,0,1,3,1,0,0,3,10,5,41,4,0,3384,830962,0,3,1,5209,12,291,0,1
35,0,0,3,1,1,7,1,3,0,2,14,16,86,3,1,309,330206,1,4,1,27464,39,74,1,1
178,1,0,4,0,1,5,2,2,1,2,4,33,7,3,1,3430,660137,0,8,1,21839,5,359,0,1
76,0,0,7,1,1,1,0,2,1,2,2,19,82,2,0,1770,147030,0,3,1,48528,19,305,1,1
10,1,0,7,4,1,4,1,4,0,3,17,10,98,2,0,1034,265304,1,1,1,13093,34,465,0,0
60,1,0,5,1,1,4,2,1,1,1,7,27,90,4,0,3575,577810,1,2,0,78716,40,189,0,0
14,1,0,9,4,1,4,1,0,0,1,5,13,29,3,0,791,325475,1,0,1,90800,10,253,0,0
22,0,1,7,3,0,3,1,3,0,2,12,28,83,1,1,329,947884,1,8,1,21784,17,19,0,1
156,0,0,2,0,1,4,1,4,0,3,18,28,91,3,1,1124,70464,1,2,1,74746,11,379,0,1
149,1,0,3,3,1,4,2,1,0,0,9,46,73,1,0,2767,305359,1,6,1,78340,39,331,0,0
57,1,0,7,2,0,2,0,0,0,2,0,32,41,3,0,378,581383,1,9,1,19046,9,235,0,0
162,1,0,5,3,0,3,0,1,0,3,9,12,24,0,0,2290,170139,1,5,0,20829,11,20,0,0
66,0,0,7,1,1,3,0,0,0,1,10,29,13,0,0,520,590359,1,5,1,98137,13,123,0,0
124,1,1,9,1,1,2,0,1,0,2,4,11,64,4,0,2270,571587,1,0,1,36910,28,146,1,1
44,0,0,9,2,1,1,2,1,0,1,0,28,29,3,0,2903,419903,1,3,1,90350,8,419,0,0
85,1,0,3,2,0,7,2,3,0,2,0,6,12,4,1,1124,455126,0,0,1,69706,16,303,0,1
103,1,0,8,0,2,4,2,4,0,2,18,7,88,2,1,1033,996753,0,5,1,99401,2,167,0,1
14,0,1,6,1,2,1,1,2,0,1,17,39,11,4,0,534,825614,1,4,1,22322,35,190,0,0
31,1,0,4,2,2,2,0,1,0,0,4,18,23,3,0,3389,783477,1,3,1,44430,27,473,0,0
112,0,1,4,3,2,2,2,3,0,1,11,15,69,3,1,2626,18157,1,8,1,43925,45,463,0,1
194,1,0,4,1,2,2,1,2,0,3,4,4,72,4,1,2925,950481,1,7,1,77168,15,215,1,0
184,1,0,7,2,1,2,1,4,0,3,4,20,37,2,0,1921,329953,1,3,1,61948,41,74,0,0
191,0,0,6,0,2,6,1,4,0,0,16,29,86,0,1,2585,857780,1,9,1,33481,43,68,0,1
140,1,0,2,4,1,5,0,1,0,2,3,39,51,1,1,2161,481834,1,9,1,26009,4,111,0,0
133,1,0,5,1,0,2,2,0,0,1,16,39,69,0,0,230,270511,1,5,1,82270,6,288,0,0
62,1,0,5,1,0,1,1,4,0,3,11,11,34,3,0,820,455529,0,9,1,51378,31,321,0,0
168,0,0,6,1,2,2,2,3,0,2,19,4,27,1,0,2302,980231,0,0,1,74372,20,121,0,1
78,1,1,7,1,0,1,1,1,0,2,16,32,4,2,0,3524,63051,1,1,1,58233,2,142,0,1
113,0,0,8,4,1,2,1,4,0,1,13,20,41,3,0,3254,588775,1,9,1,7113,47,32,0,1
170,1,1,8,4,2,2,2,1,0,3,16,42,83,0,0,1319,558540,1,8,1,94801,0,419,0,1
187,1,0,5,0,2,5,1,0,0,3,19,46,79,1,0,3156,888919,1,7,1,38610,22,491,0,0
25,0,0,2,1,1,7,1,4,0,2,13,40,19,1,0,1638,84160,1,7,1,81017,0,218,0,0
